"ano,""id_aluno"",""id_escola"",""id_municipio"",""sigla_uf"",""serie"",""caderno"",""rede_codigo"",""rede"",""presenca"",""preenchimento_caderno"",""alfabetizado"",""proficiencia"",""peso_aluno"",""municipio_taxa_alfabetizacao"",""municipio_media_portugues"",""municipio_prop_nivel_0"",""municipio_prop_nivel_1"",""municipio_prop_nivel_2"",""municipio_prop_nivel_3"",""municipio_prop_nivel_4"",""municipio_prop_nivel_5"",""municipio_prop_nivel_6"",""municipio_prop_nivel_7"",""municipio_prop_nivel_8"",""uf_taxa_alfabetizacao"",""uf_media_portugues"",""uf_prop_nivel_0"",""uf_prop_nivel_1"",""uf_prop_nivel_2"",""uf_prop_nivel_3"",""uf_prop_nivel_4"",""uf_prop_nivel_5"",""uf_prop_nivel_6"",""uf_prop_nivel_7"",""uf_prop_nivel_8"",""meta_municipio_taxa_alfabetizacao"",""meta_municipio_nivel_alfabetizacao"",""meta_municipio_percentual_participacao"",""meta_municipio_2024"",""meta_municipio_2025"",""meta_municipio_2026"",""meta_municipio_2027"",""meta_municipio_2028"",""meta_municipio_2029"",""meta_municipio_2030"",""meta_uf_taxa_alfabetizacao"",""meta_uf_percentual_participacao"",""meta_uf_2024"",""meta_uf_2025"",""meta_uf_2026"",""meta_uf_2027"",""meta_uf_2028"",""meta_uf_2029"",""meta_uf_2030"",""meta_brasil_taxa_alfabetizacao"",""meta_brasil_percentual_participacao"",""meta_brasil_2024"",""meta_brasil_2025"",""meta_brasil_2026"",""meta_brasil_2027"",""meta_brasil_2028"",""meta_brasil_2029"",""meta_brasil_2030"""
"2023,""33028195"",""60024497"",""3301702"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""741.984"",""1.480245"",""47.15"",""732.816"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""47.2"",""1"",""78.94"",""52.5"",""57.8"",""62.92"",""67.77"",""72.26"",""76.35"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15075713"",""60003089"",""1505536"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""633.6829945"",""1.4849845"",""54.32"",""736.3784"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""54.3"",""2"",""72.97"",""58.58"",""62.71"",""66.67"",""70.4"",""73.88"",""77.08"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""26019439"",""60013035"",""2616407"",""PE"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""691.8199328"",""1.4979866"",""46.09"",""733.9228"",,,,,,,,,,""58.91"",""747.4203"",,,,,,,,,,""46.1"",""1"",""92.35"",""51.59"",""57.06"",""62.35"",""67.37"",""72.02"",""76.24"",""80.0"",""59.0"",""91.93"",""62.4"",""65.8"",""69.0"",""72.1"",""74.9"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33005311"",""60025723"",""3300308"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""685.5806"",""1.499088"",""45.28"",""730.9574"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""45.3"",""1"",""79.88"",""50.89"",""56.48"",""61.91"",""67.06"",""71.83"",""76.16"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52005105"",""60041864"",""5208707"",""GO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""799.6874905"",""1.499468"",""66.56"",""750.6494"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""66.6"",""3"",""81.56"",""68.74"",""70.84"",""72.86"",""74.78"",""76.62"",""78.36"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52005112"",""60041864"",""5208707"",""GO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""812.6632927"",""1.499468"",""66.56"",""750.6494"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""66.6"",""3"",""81.56"",""68.74"",""70.84"",""72.86"",""74.78"",""76.62"",""78.36"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24028216"",""60010006"",""2414001"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""650.8268073"",""1.4999377"",""42.92"",""732.1203"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""42.9"",""1"",""82.83"",""48.84"",""54.8"",""60.62"",""66.15"",""71.27"",""75.91"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24028217"",""60010006"",""2414001"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""712.895384"",""1.4999377"",""42.92"",""732.1203"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""42.9"",""1"",""82.83"",""48.84"",""54.8"",""60.62"",""66.15"",""71.27"",""75.91"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24028212"",""60010006"",""2414001"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""709.0567"",""1.499938"",""42.92"",""732.1203"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""42.9"",""1"",""82.83"",""48.84"",""54.8"",""60.62"",""66.15"",""71.27"",""75.91"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""25006930"",""60011503"",""2507507"",""PB"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""813.1753359"",""1.5"",""46.71"",""736.0444"",,,,,,,,,,""50.92"",""741.4419"",,,,,,,,,,""46.7"",""1"",""85.79"",""52.13"",""57.49"",""62.69"",""67.61"",""72.16"",""76.3"",""80.0"",""51.12"",""88.22"",""55.9"",""60.5"",""65.0"",""69.2"",""73.2"",""76.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43059838"",""60037932"",""4314902"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""678.6568891"",""1.5"",""20.4"",""704.8802"",""10.29"",""14.97"",""24.84"",""18.72"",""14.56"",""9.29"",""5.27"",""1.54"",""0.51"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",,,,,,,,,,,""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43028143"",""60038799"",""4320800"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""785.9429295"",""1.5"",""61.9"",""751.5976"",""1.24"",""1.66"",""12.69"",""6.34"",""24.49"",""27.37"",""13.97"",""6.18"",""6.06"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",""61.9"",""3"",""75.86"",""68.48"",""70.64"",""72.7"",""74.67"",""76.55"",""78.32"",""80.0"",""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43046293"",""60037532"",""4311809"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""731.9275744"",""1.5"",""43.6"",""737.1209"",""3.39"",""4.82"",""12.21"",""18.75"",""22.89"",""15.9"",""12.95"",""6.64"",""2.47"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",""43.6"",""1"",""84.89"",""68.78"",""70.88"",""72.88"",""74.8"",""76.63"",""78.36"",""80.0"",""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42033717"",""60035564"",""4206504"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""747.1"",""1.51"",""64.09"",""752.68"",""4.5"",""2.47"",""2.03"",""10.65"",""23.0"",""25.3"",""21.59"",""7.52"",""2.94"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",""64.09"",""3"",""70.52"",""71.87"",""73.35"",""74.79"",""76.17"",""77.5"",""78.78"",""80.0"",""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42077097"",""60036183"",""4216602"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""767.57"",""1.51"",""57.07"",""745.17"",""4.05"",""5.45"",""3.35"",""12.78"",""25.32"",""24.37"",""17.03"",""6.0"",""1.65"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42029703"",""60035051"",""4204608"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""720.2186685"",""1.5101122"",""59.07"",""745.4503"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""59.1"",""2"",""83.09"",""62.54"",""65.88"",""69.08"",""72.1"",""74.93"",""77.57"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15006554"",""60002445"",""1504455"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""638.1459808"",""1.5109231"",""48.99"",""732.0123"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""49.0"",""1"",""80.68"",""54.08"",""59.08"",""63.9"",""68.46"",""72.68"",""76.54"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15006574"",""60002445"",""1504455"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""788.1778952"",""1.5109231"",""48.99"",""732.0123"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""49.0"",""1"",""80.68"",""54.08"",""59.08"",""63.9"",""68.46"",""72.68"",""76.54"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33159209"",""60025958"",""3304557"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""771.3521"",""1.512735"",""56.19"",""741.2373"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""56.2"",""2"",""82.26"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29073619"",""60017671"",""2910800"",""BA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""724.3256156"",""1.5174698"",""31.96"",""723.2547"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""32.0"",""0"",""72.75"",""38.95"",""46.42"",""54.05"",""61.5"",""68.45"",""74.66"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""13044813"",""60001307"",""1302603"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""829.88"",""1.52"",""50.13"",""734.42"",""3.63"",""6.79"",""14.1"",""8.37"",""25.92"",""26.55"",""11.64"",""2.59"",""0.43"",""46.47"",""731.82"",""3.39"",""7.0"",""15.63"",""9.66"",""26.8"",""25.12"",""9.81"",""2.17"",""0.41"",""50.13"",""2"",""75.81"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""49.17"",""79.49"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42037538"",""60035227"",""4208203"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""765.96"",""1.52"",""54.24"",""744.83"",""3.01"",""4.44"",""2.85"",""15.37"",""27.82"",""26.12"",""13.94"",""4.76"",""1.69"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33042414"",""60023748"",""3302403"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""605.1069103"",""1.5208203"",""59.86"",""743.6507"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""59.9"",""2"",""78.12"",""63.19"",""66.41"",""69.48"",""72.38"",""75.11"",""77.65"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33042424"",""60023748"",""3302403"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""745.343614"",""1.5208203"",""59.86"",""743.6507"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""59.9"",""2"",""78.12"",""63.19"",""66.41"",""69.48"",""72.38"",""75.11"",""77.65"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33002885"",""60025410"",""3300209"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""675.3"",""1.53"",""55.89"",""740.68"",""3.5"",""6.78"",""7.95"",""6.15"",""27.92"",""29.03"",""14.85"",""3.34"",""0.48"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""55.89"",""2"",""78.08"",""55.66"",""60.36"",""64.88"",""69.15"",""73.11"",""76.73"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""11019045"",""60000081"",""1100130"",""RO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""761.85"",""1.53"",""64.75"",""748.23"",""1.55"",""3.01"",""8.9"",""7.25"",""21.41"",""38.56"",""14.72"",""3.17"",""1.43"",""62.56"",""745.38"",""2.34"",""4.0"",""8.82"",""9.06"",""22.07"",""33.81"",""14.97"",""3.67"",""1.26"",""64.75"",""3"",""86.54"",""56.12"",""60.73"",""65.16"",""69.34"",""73.23"",""76.79"",""80.0"",""62.62"",""88.33"",""67.1"",""69.5"",""71.9"",""74.1"",""76.2"",""78.1"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43097006"",""60037977"",""4311007"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""773.40924"",""1.5337818"",""48.21"",""733.8419"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,""48.2"",""1"",""72.0"",""53.41"",""58.54"",""63.49"",""68.17"",""72.51"",""76.46"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42007842"",""60035127"",""4202404"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""805.3610466"",""1.5376209"",""63.89"",""749.6901"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""63.9"",""3"",""82.11"",""66.53"",""69.08"",""71.51"",""73.82"",""76.01"",""78.07"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35208192"",""60025923"",""3552205"",""SP"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""664.4827471"",""1.5384615"",""52.43"",""742.8591"",""3.21"",""5.4"",""10.14"",""14.94"",""20.21"",""20.72"",""13.86"",""8.47"",""3.07"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""52.43"",""2"",""88.08"",""53.15"",""58.32"",""63.32"",""68.05"",""72.44"",""76.43"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""51015906"",""60040295"",""5105507"",""MT"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""0"",""705.15"",""1.54"",""34.61"",""732.17"",""3.47"",""1.7"",""14.32"",""25.23"",""25.9"",""10.47"",""15.37"",""1.77"",""1.77"",""46.75"",""737.87"",""3.32"",""6.26"",""11.17"",""18.41"",""18.85"",""19.07"",""14.95"",""5.98"",""1.98"",,,,,,,,,,,""60.59"",""88.46"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""31189319"",""60018173"",""3118601"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""656.84"",""1.54"",""69.05"",""753.81"",""1.78"",""3.28"",""6.06"",""8.17"",""19.07"",""31.96"",""20.54"",""7.03"",""2.11"",""71.45"",""757.41"",""1.73"",""3.25"",""6.02"",""7.66"",""15.82"",""29.92"",""23.84"",""8.94"",""2.8"",""69.05"",""3"",""81.31"",""58.08"",""62.31"",""66.36"",""70.19"",""73.75"",""77.02"",""80.0"",""72.07"",""88.85"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33121304"",""60025241"",""3304557"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""645.6006678"",""1.5437761"",""56.19"",""741.2373"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""56.2"",""2"",""82.26"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43062399"",""60037231"",""4304606"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""751.6121907"",""1.5454923"",""53.16"",""738.7472"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,""53.2"",""2"",""74.41"",""57.6"",""61.93"",""66.07"",""69.98"",""73.62"",""76.96"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13022058"",""60001354"",""1302603"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""727.8763096"",""1.5530348"",""52.2"",""736.11"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""52.2"",""2"",""71.33"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13022061"",""60001354"",""1302603"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""786.3298289"",""1.5530348"",""52.2"",""736.11"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""52.2"",""2"",""71.33"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42014594"",""60035871"",""4202909"",""SC"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""761.3236"",""1.553104"",""61.74"",""747.3406"",,,,,,,,,,""59.29"",""745.0389"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31025359"",""60020875"",""3138203"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""731.0299178"",""1.5538727"",""56.24"",""746.0839"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""56.2"",""2"",""88.47"",""60.18"",""64.0"",""67.64"",""71.09"",""74.31"",""77.28"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15055127"",""60003016"",""1504208"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""777.4367194"",""1.5557284"",""51.46"",""735.9413"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""51.5"",""2"",""78.36"",""56.17"",""60.77"",""65.19"",""69.36"",""73.24"",""76.79"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31078211"",""60021962"",""3117702"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""827.2378"",""1.561908"",""89.94"",""796.3749"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""89.9"",""5"",""96.86"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""43066991"",""60038122"",""4314902"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""761.190573"",""1.5625"",""20.4"",""704.8802"",""10.29"",""14.97"",""24.84"",""18.72"",""14.56"",""9.29"",""5.27"",""1.54"",""0.51"",""44.23"",""733.9263"",""3.96"",""7.26"",""13.14"",""16.99"",""20.15"",""18.76"",""12.93"",""4.97"",""1.84"",,,,,,,,,,,""44.67"",""82.86"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29111354"",""60017959"",""2927408"",""BA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""652.5344768"",""1.5640138"",""39.16"",""726.7501"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""39.2"",""0"",""84.13"",""45.52"",""52.03"",""58.48"",""64.64"",""70.36"",""75.5"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24000418"",""60010195"",""2403608"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""781.7547"",""1.565306"",""48.0"",""734.4663"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""48.0"",""1"",""72.48"",""53.23"",""58.39"",""63.38"",""68.09"",""72.46"",""76.44"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
